epoch,train_loss,train_acc,val_loss,val_acc,large_weight_count,acc_gap_too_big,dying_relu,gradient_vanish,gradient_explode,nan_weight_count,nan_gradients_count,saturated_activation,mean_gradient,gradient_std,gradient_max,gradient_min,gradient_median,adjusted_lr,mean_activation,std_activation,mean_grad,std_grad,cpu_utilization,gpu_memory_utilization,memory_usage,label
24.5,3495.668839353323,-19.739421260070802,2.2604571801424025,-4.904902699279785,0.0,1.0,1.0,0.9,0.02,0.0,0.0,0.0,210.53941503838007,193.43000511679998,667.7049503813998,0.84498414,138.5507,0.13430423906352368,-0.28394279694599994,0.10146183612000001,-0.02140819938,0.004090538772,13.415999999999999,52.9178662109375,15.995999999999997,buggy
24.5,1.3688561081886292,,1.3817631912231445,,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.024119042259999997,0.01990727975,0.06165138194,0.0025723659919999996,0.016392707566000003,0.00017907233530147664,0.07230511117999999,0.04574293898000001,0.00027804864122,0.01768481996,5.132000000000001,23.911201171875,8.100000000000001,correct
24.5,19712.27382483959,-32.600995434570315,6.738066487312317,-12.975550683593749,32.38,0.4,1.0,0.76,0.02,0.0,0.0,0.0,43387776.148712136,76693468.44613639,245300121.48712128,1.2243600399999999,1899781.2,0.13430423906352368,-0.9545626844,0.07514440748,-0.04826265176,0.0030818624040000004,4.81,60.404599609375,38.400000000000006,buggy
24.5,366.3463579328358,-8.030961404418946,0.7949706690013408,-5.1712521606445305,0.0,1.0,1.0,0.94,0.02,0.0,0.0,0.0,38.798054149262605,54.28599244918801,191.19964149079598,0.26957760000000003,21.508664,0.13430423906352368,0.10439035072,0.031433220532,-0.0059906897812799995,0.0016161833862,4.806,61.0594970703125,38.42400000000001,buggy
24.5,1756.279084776938,-19.152104309082034,1.2768524211645127,-9.091108575439453,0.0,0.96,1.0,0.94,0.02,0.0,0.0,0.0,1600290.64078547,2750210.322356413,8362532.407854703,0.51847332,212.65738000000002,0.13430423906352368,-0.06983651948,0.10535141394,-0.012792376870000002,0.004351418458,4.808,61.9489892578125,38.5,buggy
24.5,415.1783107623458,-9.170307788085937,0.24541147500276567,-1.8920128234863285,0.0,1.0,1.0,0.98,0.02,0.0,0.0,0.0,57.6578386387606,69.055859916222,225.19902638746996,0.1326109,39.424644,0.13430423906352368,0.20171967626,0.059191740522,-0.0018238197127599999,0.0027991847154000007,4.8340000000000005,62.858388671875,38.599999999999994,buggy
24.5,935.7925902788342,-12.19213178100586,2.076449834704399,-5.730459085083009,299.64,1.0,1.0,0.9,0.02,0.0,0.0,0.0,1007267.7843933755,1686526.4785901273,4923398.3064937545,0.47012149999999997,79.15610140000001,0.13430423906352368,-0.080799043355,0.1171112825,-0.013298918036,0.0046639474807999995,4.82,63.5636474609375,38.605999999999995,buggy
24.5,2870.4497216796876,0.0,2764.7571923828127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175.65246652,130.28943642000002,417.4209274,36.53699122,128.67551778,0.00017907233530147664,0.19344411096000003,0.14391336282,-27.9937491,14.460826328000001,28.162,0.93654296875,13.6,buggy
24.5,3530.9055075469614,-23.368852261352536,0.7648846378922463,-2.1191664672851562,0.0,1.0,1.0,0.98,0.02,0.0,0.0,0.0,225.48860940437,388.06427821456003,1361.9007940480003,0.49885944000000004,71.582872,0.13430423906352368,-0.030680232328,0.11920237389999999,-0.011121520879999998,0.004859956452,4.775999999999999,53.371591796875,38.0,buggy
24.5,7490.302723041475,-19.925274526977546,3.076341867148876,-7.3877849609375,22.58,1.0,1.0,0.88,0.02,0.0,0.0,0.0,5544444.072458194,10960205.01737458,36186152.72458194,1.17845994,526.10964,0.13430423906352368,-0.33076200945000006,0.13078773952,-0.023292535139999994,0.005288549835999999,4.802,54.6924462890625,38.099999999999994,buggy
24.5,0.691869889497757,0.032399999462068035,0.6946884095668793,0.007199999839067455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025052880659999995,0.01293246986,0.04374436472000001,0.01503360915,0.01644903588,0.00017907233530147664,0.1784137704,0.0227663835,0.00019203445298999997,0.0014080701834,3.8620000000000005,296.8251953125,7.5,buggy
24.5,0.6907055461406708,0.3515932208299637,0.6943777215480804,0.31360000014305117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0020944112442,0.0021610931463999995,0.007823205182,0.00016550590278000002,0.0010761062944,0.00017907233530147664,0.08312111958000001,0.050115862159999996,2.1941905579999998e-05,0.000617528831,2.796,61.1110009765625,9.2,correct
24.5,4105.138618521691,-21.913507357788088,3.6925256270170213,-7.064577786254883,0.0,0.62,1.0,0.84,0.02,0.0,0.0,0.0,3885500400.085879,7136955000.257637,22766828000.858788,1.14303512,428.20546,0.13430423906352368,-0.45455714667999997,0.07785419044,-0.028142092799999997,0.003219693494,4.782,54.88962890625,38.11599999999999,buggy
24.5,21011.329771170615,-29.80743520507813,32.656848797798155,-19.692190454101564,508.42,0.6,1.0,0.74,0.02,0.0,0.0,0.0,20996606.15856169,34991032.475685075,100030541.58561695,2.1329668,12707.458,0.13430423906352368,-1.0331249516,0.09130186817999998,-0.08058115888,2.7189456113980004,4.795999999999999,55.8771337890625,38.15599999999999,buggy
24.5,1.35480459690094,,1.3694992804527282,,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.026801862470000003,0.019132058979999998,0.06006707768,0.0034270568680000004,0.021233021230000003,0.00017907233530147664,0.07853030274,0.058565719659999994,8.681834e-06,0.019549772429999997,5.138,24.4939599609375,8.100000000000001,correct
24.5,0.6910701763629913,0.60375,0.7078626215457916,0.53578125,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.23728665619999995,0.3077086992,0.9294903584,0.009878382481999999,0.07780421698,1.790723200315369e-05,0.23123900700000002,0.13978234968,-0.00122209720552,0.008674447295999999,2.88,54.702392578125,9.5,correct
24.5,1287.641087113917,-20.187325170898436,0.4089354714751244,-3.6373694091796875,0.0,1.0,1.0,0.98,0.02,0.0,0.0,0.0,93.11838679055799,233.97516037148992,792.3828679030801,0.29325076,7.321731600000001,0.13430423906352368,0.38522341060000004,0.09071959204,0.005318933762200001,0.0038571979582000004,4.7860000000000005,56.9592138671875,38.132,buggy
24.5,53.94692433148622,-12.722538702392578,0.2906253485381603,-2.7391625427246096,0.0,1.0,1.0,0.98,0.02,0.0,0.0,0.0,6.8273678114932,11.424675433863998,38.747884115114,0.078115988,1.6821506,0.13430423906352368,0.20537473684000002,0.030790253964,-0.0018217695530799995,0.0016878784432,4.781999999999999,57.87158203125,38.2,buggy
24.5,637.1589408288896,-13.497314520263672,0.785494953840971,-7.218319989013671,0.0,0.98,1.0,0.96,0.02,0.0,0.0,0.0,59.94656618302998,87.274966549892,307.83762183120996,0.32721032,22.306016,0.13430423906352368,0.0797965264,0.060050154204000006,-0.0068806952522,0.0027718073064,4.803999999999999,58.8598583984375,38.3,buggy
24.5,782.293622906208,-14.171828369140629,0.301235261708498,-3.387207647705078,47.86,1.0,1.0,0.98,0.02,0.0,0.0,0.0,52.21273702009141,119.52686858933001,407.8904042174501,0.16056894000000446,6.4547947381954,0.13430423906352368,0.26178790220000003,0.10345856569,0.0004397778359940001,0.0043106295884000004,4.796,59.648125,38.31,buggy
24.5,11712.007219188214,-64.14448117675782,5.834204905033111,-12.955874841308594,0.0,1.0,1.0,0.78,0.02,0.0,0.0,0.0,1228.0665860548202,1833.2829181637999,6183.7110605422,1.69524628,327.67702,0.1566882856506854,-0.7984154151999999,0.16857508178,-0.04192082874,0.006774519410000001,4.854,64.41376953125,38.602,buggy
24.5,2918.878359375,0.0,2844.4651904296875,0.0,0.0,0.0,0.98,0.0,1.0,0.0,0.0,0.0,99.31683896,62.01180649999999,219.9691596,19.8268123,88.63411136000002,0.00017907233530147664,0.07773034309,0.06507615636000001,-20.75813053,7.479310263999999,28.272000000000002,0.9634521484375,13.6,buggy
24.5,1799.747101945728,-9.928975854492187,1.3075082305073737,-3.40851442565918,0.0,1.0,1.0,0.92,0.02,0.0,0.0,0.0,396.1154822682181,609.6197868022,2073.5814226818,0.61324296,86.31322,0.1566882856506854,0.002452743539999992,0.058669573600000004,-0.009792537026999998,0.0024911135718000002,4.8340000000000005,65.01654296875,38.7,buggy
24.5,4311.012813592851,-21.77583348693848,2.0114533987641336,-7.962840841674805,0.0,0.86,1.0,0.9,0.02,0.0,0.0,0.0,238.54418389569994,433.7474516872601,1508.8878389580004,0.7993594,58.774350000000005,0.1566882856506854,-0.24263681178200003,0.09058128222,-0.019710659062,0.0036890738779999997,4.868,72.402734375,39.10999999999999,buggy
24.5,10134.148314372896,-127.06677893981934,2.046180654168129,-5.275362960815429,3592.42,0.84,1.0,0.92,0.02,0.0,0.0,0.0,1752.91437368524,2175.8914410536195,7202.609736846801,1.07532188,1024.774608,0.1566882856506854,-0.27793437990400005,0.10008083680000002,-0.02108961677,0.004062384115200001,4.854000000000001,73.359619140625,39.2,buggy
24.5,0.691969963312149,0.2097999989986419,0.6919811475276947,0.2536000004410744,0.0,0.14,0.0,1.0,0.0,0.0,0.0,0.0,0.026112727980000004,0.014092655059999999,0.04646482982000001,0.014795971400000002,0.017081781749999997,0.00017907233530147664,0.18037299540000004,0.02370571778,0.000235749546962,0.001362071828,2.036,320.2920556640625,7.5,buggy
